Latitude,Longitude,Rainfall,GW_Recharge,GW_Extraction,Extraction_Stage_Perc,Prev_GW,GW_Level
13.6141,76.2388,764.9,70052.19,29015.84,50.54,9.35,7.55
13.5951,75.9742,764.9,70052.19,29015.84,50.54,34.5,29.8
13.6214,76.0425,764.9,70052.19,29015.84,50.54,31.4,16.7
13.489,76.0888,764.9,70052.19,29015.84,50.54,32.55,25.45
13.4356,75.9188,764.9,70052.19,29015.84,50.54,9.45,13.95
13.5102,75.9662,764.9,70052.19,29015.84,50.54,16.1,14.5
13.5138,76.1766,764.9,70052.19,29015.84,50.54,5.65,1.65
13.5717,76.109,764.9,70052.19,29015.84,50.54,11.2,8.1
13.7353,76.1195,764.9,70052.19,29015.84,50.54,8.35,3.15
13.5583,76.0167,764.9,70052.19,29015.84,50.54,17.93,14.08
13.5566,76.0133,764.9,70052.19,29015.84,50.54,5.0,4.1
14.3676,76.6542,764.9,48838.51,52167.07,115.03,19.63,16.8
14.2791,76.797,764.9,48838.51,52167.07,115.03,16.1,5.4
14.1847,76.8806,764.9,48838.51,52167.07,115.03,9.02,5.1
14.2975,76.7079,764.9,48838.51,52167.07,115.03,21.8,17.22
14.3871,76.8398,764.9,48838.51,52167.07,115.03,13.96,9.33
14.4485,76.6604,764.9,48838.51,52167.07,115.03,17.22,16.84
14.4459,76.8238,764.9,48838.51,52167.07,115.03,21.11,18.81
14.2359,76.6609,764.9,48838.51,52167.07,115.03,14.25,12.32
14.1664,76.6935,764.9,48838.51,52167.07,115.03,16.25,7.24
14.1833,76.675,764.9,48838.51,52167.07,115.03,28.37,18.87
14.4667,76.5472,764.9,48838.51,52167.07,115.03,20.56,16.75
14.3108,76.4543,764.9,48838.51,52167.07,115.03,18.45,16.56
14.3664,76.1943,764.9,48838.51,52167.07,115.03,25.8,23.3
14.3771,76.3715,764.9,48838.51,52167.07,115.03,28.25,25.31
14.2456,76.5104,764.9,48838.51,52167.07,115.03,9.19,7.96
14.1542,76.3333,764.9,48838.51,52167.07,115.03,27.02,18.68
14.2169,76.2846,764.9,48838.51,52167.07,115.03,16.7,10.11
14.4356,76.1787,764.9,48838.51,52167.07,115.03,29.42,25.54
14.373,76.511,764.9,48838.51,52167.07,115.03,14.2,11.25
14.2928,76.281,764.9,48838.51,52167.07,115.03,17.54,17.3
14.2257,76.4394,764.9,48838.51,52167.07,115.03,2.8,3.18
13.8678,76.6922,764.9,48838.51,52167.07,115.03,12.06,2.92
14.0575,76.8126,764.9,48838.51,52167.07,115.03,27.88,21.3
14.0653,76.4532,764.9,48838.51,52167.07,115.03,17.56,10.55
14.134,76.5264,764.9,48838.51,52167.07,115.03,11.95,10.88
13.7877,76.5655,764.9,48838.51,52167.07,115.03,19.0,23.85
14.0192,76.6365,764.9,48838.51,52167.07,115.03,6.77,4.3
13.9592,76.6131,764.9,48838.51,52167.07,115.03,4.37,1.3
14.124,76.6535,764.9,48838.51,52167.07,115.03,5.34,1.49
14.1377,76.2449,764.9,48838.51,52167.07,115.03,16.08,12.94
14.0969,76.2743,764.9,48838.51,52167.07,115.03,42.5,28.65
14.0314,76.3278,764.9,48838.51,52167.07,115.03,6.1,3.49
14.0368,76.1382,764.9,48838.51,52167.07,115.03,3.75,1.48
14.0366,76.1379,764.9,48838.51,52167.07,115.03,3.06,1.46
14.0367,76.1383,764.9,48838.51,52167.07,115.03,3.75,1.38
14.04,76.173,764.9,48838.51,52167.07,115.03,7.2,3.3
14.2194,76.1167,764.9,48838.51,52167.07,115.03,9.02,9.37
14.2103,76.1076,764.9,48838.51,52167.07,115.03,10.35,9.03
13.6296,76.289,764.9,48838.51,52167.07,115.03,8.05,8.2
13.7046,76.5248,764.9,48838.51,52167.07,115.03,7.95,3.83
13.7887,76.4687,764.9,48838.51,52167.07,115.03,8.44,2.1
13.6064,76.4361,764.9,48838.51,52167.07,115.03,10.33,6.63
13.7614,76.3871,764.9,48838.51,52167.07,115.03,17.78,5.05
13.8909,76.4271,764.9,48838.51,52167.07,115.03,5.22,1.18
13.8872,76.3856,764.9,48838.51,52167.07,115.03,8.6,2.45
14.025,76.019,764.9,71476.39,61424.33,92.98,13.4,9.1
13.9613,75.8547,764.9,71476.39,61424.33,92.98,28.1,22.75
14.198,75.811,764.9,71476.39,61424.33,92.98,2.1,0.3
14.02,75.93,764.9,71476.39,61424.33,92.98,6.15,3.1
14.0202,75.93,764.9,71476.39,61424.33,92.98,29.8,22.35
14.104,75.969,764.9,71476.39,61424.33,92.98,6.3,2.2
14.104,75.954,764.9,71476.39,61424.33,92.98,5.6,1.5
14.306,75.8519,764.9,71476.39,61424.33,92.98,1.6,0.45
14.112,75.882,764.9,71476.39,61424.33,92.98,2.15,0.35
14.168,76.0025,764.9,71476.39,61424.33,92.98,10.85,4.3
14.168,76.003,764.9,71476.39,61424.33,92.98,4.55,1.15
13.854,75.9625,764.9,71476.39,61424.33,92.98,2.65,0.25
13.8538,75.9625,764.9,71476.39,61424.33,92.98,4.15,0.8
14.4333,76.3,764.9,71476.39,61424.33,92.98,28.13,20.3
14.4936,76.1561,764.9,71476.39,61424.33,92.98,23.25,18.8
14.6041,76.1625,764.9,71476.39,61424.33,92.98,20.2,14.25
14.4916,76.2541,764.9,71476.39,61424.33,92.98,17.2,12.6
14.5208,76.4458,764.9,71476.39,61424.33,92.98,29.95,24.75
14.52083,76.44583,764.9,71476.39,61424.33,92.98,29.0,24.35
14.6355,76.3416,764.9,71476.39,61424.33,92.98,25.8,21.85
14.56304,76.19917,764.9,71476.39,61424.33,92.98,21.4,14.8
14.519,76.34,764.9,71476.39,61424.33,92.98,18.5,14.95
15.42176,75.62394,764.9,28165.35,23860.85,90.4,19.5,20.58
15.27472,75.59944,764.9,28165.35,23860.85,90.4,9.15,9.7
15.39278,75.71611,764.9,28165.35,23860.85,90.4,18.1,20.85
15.42444,75.54417,764.9,28165.35,23860.85,90.4,3.4,4.0
15.675,75.6333,764.9,28165.35,23860.85,90.4,34.75,28.0
15.79972,75.85611,764.9,28165.35,23860.85,90.4,25.65,31.6
15.6583,75.8583,764.9,28165.35,23860.85,90.4,18.95,13.95
15.6208,75.6791,764.9,28165.35,23860.85,90.4,5.78,6.17
15.73083,75.86361,764.9,28165.35,23860.85,90.4,18.95,19.0
15.6666,75.5666,764.9,28165.35,23860.85,90.4,7.3,7.65
15.6708,75.5778,764.9,28165.35,23860.85,90.4,18.06,19.05
15.73222,75.96444,764.9,28165.35,23860.85,90.4,23.65,24.3
13.3755,76.1286,764.9,80267.82,45232.23,63.38,38.3,38.5
13.1488,76.2286,764.9,80267.82,45232.23,63.38,9.25,10.5
13.3608,76.2141,764.9,80267.82,45232.23,63.38,33.9,39.15
13.46,76.3527,764.9,80267.82,45232.23,63.38,43.34,43.2
13.3447,76.325,764.9,80267.82,45232.23,63.38,22.16,24.75
13.2472,76.2263,764.9,80267.82,45232.23,63.38,33.1,31.58
13.3116,76.2575,764.9,80267.82,45232.23,63.38,49.15,50.85
13.4811,76.2627,764.9,80267.82,45232.23,63.38,26.3,28.9
13.4375,76.1936,764.9,80267.82,45232.23,63.38,18.3,15.85
12.856,78.17,764.9,41648.09,83540.8,211.29,43.5,48.0
12.906,78.13,764.9,41648.09,83540.8,211.29,26.4,32.6
12.947,78.226,764.9,41648.09,83540.8,211.29,71.4,77.4
12.994,78.275,764.9,41648.09,83540.8,211.29,38.0,41.7
12.892,78.29,764.9,41648.09,83540.8,211.29,54.9,59.9
12.878,78.2,764.9,41648.09,83540.8,211.29,44.8,48.3
12.955,78.346,764.9,41648.09,83540.8,211.29,67.8,72.0
12.977,78.391,764.9,41648.09,83540.8,211.29,22.3,27.0
13.037,78.294,764.9,41648.09,83540.8,211.29,34.1,39.0
12.988,78.184,764.9,41648.09,83540.8,211.29,62.0,65.2
13.0722,78.2094,764.9,41648.09,83540.8,211.29,37.2,42.6
13.247,78.212,764.9,41648.09,83540.8,211.29,74.3,79.9
13.1316,78.2544,764.9,41648.09,83540.8,211.29,42.1,45.6
13.291,78.085,764.9,41648.09,83540.8,211.29,41.0,46.8
13.2286,78.1661,764.9,41648.09,83540.8,211.29,62.3,69.0
13.14,78.003,764.9,41648.09,83540.8,211.29,9.0,8.8
13.0995,78.25541,764.9,41648.09,83540.8,211.29,99.1,103.3
13.209,78.101,764.9,41648.09,83540.8,211.29,48.2,50.0
13.2,78.1466,764.9,41648.09,83540.8,211.29,77.4,81.0
13.0722,78.04,764.9,41648.09,83540.8,211.29,98.0,100.2
13.12827,78.13341,764.9,41648.09,83540.8,211.29,24.2,26.5
13.22083,77.9725,764.9,41648.09,83540.8,211.29,39.9,42.6
13.0027,78.0125,764.9,41648.09,83540.8,211.29,106.0,110.4
12.8566,77.9411,764.9,41648.09,83540.8,211.29,33.7,37.5
12.8705,78.06,764.9,41648.09,83540.8,211.29,55.4,53.5
13.0486,77.9911,764.9,41648.09,83540.8,211.29,85.1,88.8
12.9147,77.904,764.9,41648.09,83540.8,211.29,116.0,119.7
12.98944,78.07125,764.9,41648.09,83540.8,211.29,32.6,35.2
12.949,77.952,764.9,41648.09,83540.8,211.29,35.6,39.1
12.917,77.89,764.9,41648.09,83540.8,211.29,68.0,73.6
12.9274,78.0943,764.9,41648.09,83540.8,211.29,34.4,35.0
13.0977,77.913,764.9,41648.09,83540.8,211.29,100.0,105.8
12.9875,77.9375,764.9,41648.09,83540.8,211.29,115.8,118.8
13.107,78.33,764.9,41648.09,83540.8,211.29,38.1,41.5
13.151,78.458,764.9,41648.09,83540.8,211.29,59.2,63.1
13.069,78.363,764.9,41648.09,83540.8,211.29,24.9,27.6
13.239,78.49,764.9,41648.09,83540.8,211.29,64.0,70.5
13.274,78.459,764.9,41648.09,83540.8,211.29,20.4,22.0
13.299,78.41,764.9,41648.09,83540.8,211.29,32.8,36.0
13.098,78.466,764.9,41648.09,83540.8,211.29,37.1,40.2
13.056,78.401,764.9,41648.09,83540.8,211.29,27.1,30.8
13.228,78.315,764.9,41648.09,83540.8,211.29,26.0,27.2
13.067,78.493,764.9,41648.09,83540.8,211.29,19.4,22.0
13.1667,78.4014,764.9,41648.09,83540.8,211.29,37.9,44.1
13.52101,78.2801,764.9,41648.09,83540.8,211.29,38.0,43.0
13.38,78.16,764.9,41648.09,83540.8,211.29,59.0,64.0
13.458,78.218,764.9,41648.09,83540.8,211.29,18.8,17.0
13.484,78.30546,764.9,41648.09,83540.8,211.29,58.5,63.4
13.43,78.36,764.9,41648.09,83540.8,211.29,66.1,71.8
13.53,78.34,764.9,41648.09,83540.8,211.29,17.2,18.4
13.3938,78.248,764.9,41648.09,83540.8,211.29,70.2,74.9
13.37009,78.34468,764.9,41648.09,83540.8,211.29,69.5,74.5
13.2805,78.2916,764.9,41648.09,83540.8,211.29,46.0,50.2
13.533,78.308,764.9,41648.09,83540.8,211.29,68.4,72.0
13.345,78.219,764.9,41648.09,83540.8,211.29,72.3,72.3
12.484,77.3687,764.9,31115.08,28668.09,96.56,27.3,29.87
12.61042,77.52828,764.9,31115.08,28668.09,96.56,51.78,53.01
12.43041,77.54204,764.9,31115.08,28668.09,96.56,12.66,12.52
12.41574,77.55259,764.9,31115.08,28668.09,96.56,36.95,37.41
12.50241,77.30463,764.9,31115.08,28668.09,96.56,49.8,53.75
12.43385,77.4936,764.9,31115.08,28668.09,96.56,35.02,43.67
12.40139,77.3877,764.9,31115.08,28668.09,96.56,7.2,6.93
12.68088,77.46924,764.9,31115.08,28668.09,96.56,6.6,6.5
12.6833,77.4667,764.9,31115.08,28668.09,96.56,16.18,13.78
12.54613,77.41928,764.9,31115.08,28668.09,96.56,20.0,19.42
12.5583,77.425,764.9,31115.08,28668.09,96.56,4.37,2.64
12.39009,77.44594,764.9,31115.08,28668.09,96.56,5.5,5.54
12.79086,77.22208,764.9,31115.08,28668.09,96.56,48.0,48.62
12.8167,77.2208,764.9,31115.08,28668.09,96.56,21.82,14.36
12.66852,77.32706,764.9,31115.08,28668.09,96.56,6.92,6.63
12.85318,77.29966,764.9,31115.08,28668.09,96.56,47.81,47.36
12.8,77.4375,764.9,31115.08,28668.09,96.56,21.89,8.62
12.7269,77.28574,764.9,31115.08,28668.09,96.56,66.5,66.82
13.5412,76.5653,764.9,76305.69,64847.59,90.66,10.3,11.3
13.6151,76.6006,764.9,76305.69,64847.59,90.66,12.25,14.75
13.6173,76.6741,764.9,76305.69,64847.59,90.66,12.23,12.35
13.5387,76.6278,764.9,76305.69,64847.59,90.66,13.07,14.75
13.4611,76.4833,764.9,76305.69,64847.59,90.66,23.6,26.1
13.4745,76.6051,764.9,76305.69,64847.59,90.66,38.55,40.55
13.5337,77.3497,764.9,76305.69,64847.59,90.66,18.75,13.75
13.431,77.2381,764.9,76305.69,64847.59,90.66,37.2,27.2
13.3937,77.304,764.9,76305.69,64847.59,90.66,24.6,23.6
13.5668,77.2383,764.9,76305.69,64847.59,90.66,9.7,9.3
13.5276,77.2413,764.9,76305.69,64847.59,90.66,5.7,6.0
13.521,77.234,764.9,76305.69,64847.59,90.66,2.8,2.2
13.7827,77.2945,764.9,76305.69,64847.59,90.66,42.83,33.58
13.7641,77.1974,764.9,76305.69,64847.59,90.66,11.1,8.25
13.7973,77.42273,764.9,76305.69,64847.59,90.66,54.7,44.48
13.64,77.2104,764.9,76305.69,64847.59,90.66,8.3,4.2
13.6494,76.743,764.9,76305.69,64847.59,90.66,16.95,14.9
14.0082,76.94425,764.9,76305.69,64847.59,90.66,20.0,16.95
13.85156,76.84231,764.9,76305.69,64847.59,90.66,24.2,22.2
13.68216,76.8001,764.9,76305.69,64847.59,90.66,12.86,12.85
13.6996,76.7481,764.9,76305.69,64847.59,90.66,11.8,10.75
13.7252,76.9675,764.9,76305.69,64847.59,90.66,17.15,14.5
13.82107,76.91411,764.9,76305.69,64847.59,90.66,18.45,17.25
13.56291,76.97511,764.9,76305.69,64847.59,90.66,16.65,13.13
13.7972,76.80299,764.9,76305.69,64847.59,90.66,18.55,15.0
13.36117,76.415,764.9,76305.69,64847.59,90.66,14.9,15.45
13.30864,76.6453,764.9,76305.69,64847.59,90.66,39.3,33.35
13.3083,76.6583,764.9,76305.69,64847.59,90.66,40.1,37.4
13.37117,76.47893,764.9,76305.69,64847.59,90.66,16.47,13.57
13.31065,76.70782,764.9,76305.69,64847.59,90.66,48.95,41.6
13.17696,76.49039,764.9,76305.69,64847.59,90.66,9.55,7.35
13.2805,76.53565,764.9,76305.69,64847.59,90.66,23.55,17.8
13.25992,76.46644,764.9,76305.69,64847.59,90.66,37.77,35.35
13.16484,76.55789,764.9,76305.69,64847.59,90.66,10.3,9.35
13.2583,76.4792,764.9,76305.69,64847.59,90.66,27.9,24.1
13.38019,77.04999,764.9,76305.69,64847.59,90.66,23.25,11.75
13.4083,77.025,764.9,76305.69,64847.59,90.66,24.4,20.45
13.45064,77.11725,764.9,76305.69,64847.59,90.66,17.77,15.0
13.28183,77.18647,764.9,76305.69,64847.59,90.66,16.33,9.6
13.25377,77.11408,764.9,76305.69,64847.59,90.66,79.9,67.25
13.21656,77.05653,764.9,76305.69,64847.59,90.66,12.96,9.64
13.5081,77.00747,764.9,76305.69,64847.59,90.66,24.55,19.1
13.21933,76.99764,764.9,76305.69,64847.59,90.66,12.53,8.4
13.37841,77.11309,764.9,76305.69,64847.59,90.66,39.3,30.1
13.3291,77.0972,764.9,76305.69,64847.59,90.66,11.1,8.1
24.90929,79.59701,764.9,103464.06,60773.92,61.7,14.0,11.5
24.85268,79.65837,764.9,103464.06,60773.92,61.7,13.7,12.1
24.83255,79.50194,764.9,103464.06,60773.92,61.7,5.45,4.8
24.90784,79.51997,764.9,103464.06,60773.92,61.7,12.8,11.9
24.847,79.59082,764.9,103464.06,60773.92,61.7,11.0,9.45
24.96402,79.60889,764.9,103464.06,60773.92,61.7,12.2,10.5
24.86259,79.3879,764.9,103464.06,60773.92,61.7,9.63,6.4
24.92472,79.69611,764.9,103464.06,60773.92,61.7,9.05,7.6
24.79052,79.45908,764.9,103464.06,60773.92,61.7,9.95,9.1
24.7978,79.4772,764.9,103464.06,60773.92,61.7,10.46,10.53
24.8497,79.6311,764.9,103464.06,60773.92,61.7,5.41,6.7
24.98758,79.65641,764.9,103464.06,60773.92,61.7,11.4,5.8
24.9964,79.6514,764.9,103464.06,60773.92,61.7,5.85,4.7
24.8833,79.47301,764.9,103464.06,60773.92,61.7,8.15,7.1
24.83404,79.60374,764.9,103464.06,60773.92,61.7,8.7,6.0
24.85614,79.4876,764.9,103464.06,60773.92,61.7,9.3,6.8
24.85,79.48083,764.9,103464.06,60773.92,61.7,9.37,9.97
24.79459,79.41935,764.9,103464.06,60773.92,61.7,5.64,3.01
25.04724,79.44561,764.9,103464.06,60773.92,61.7,10.58,9.2
24.99442,79.721,764.9,103464.06,60773.92,61.7,11.05,10.3
25.05087,79.69692,764.9,103464.06,60773.92,61.7,10.73,8.6
25.021,79.726,764.9,103464.06,60773.92,61.7,13.82,9.52
25.054,79.45,764.9,103464.06,60773.92,61.7,10.28,10.53
25.17433,79.33919,764.9,103464.06,60773.92,61.7,9.5,8.5
25.07444,79.45944,764.9,103464.06,60773.92,61.7,8.25,7.95
25.1,79.40278,764.9,103464.06,60773.92,61.7,8.5,6.62
25.1246,79.5642,764.9,103464.06,60773.92,61.7,11.5,9.2
25.2261,79.3458,764.9,103464.06,60773.92,61.7,10.34,7.62
25.09776,79.67854,764.9,103464.06,60773.92,61.7,12.1,10.3
25.088,79.7013,764.9,103464.06,60773.92,61.7,11.15,9.3
25.28361,79.33472,764.9,103464.06,60773.92,61.7,15.25,14.35
25.06727,79.56464,764.9,103464.06,60773.92,61.7,11.8,11.7
25.02592,79.79197,764.9,103464.06,60773.92,61.7,8.75,7.6
25.0267,79.7989,764.9,103464.06,60773.92,61.7,12.4,7.76
25.01798,79.48086,764.9,103464.06,60773.92,61.7,10.1,8.5
25.115,79.388,764.9,103464.06,60773.92,61.7,10.14,10.08
25.09361,79.9025,764.9,103464.06,60773.92,61.7,8.7,6.85
25.04167,79.85889,764.9,103464.06,60773.92,61.7,12.7,11.35
25.04472,79.86528,764.9,103464.06,60773.92,61.7,17.95,4.71
24.88412,79.91147,764.9,103464.06,60773.92,61.7,6.2,3.85
24.84656,79.94176,764.9,103464.06,60773.92,61.7,5.25,4.65
24.84656,79.94176,764.9,103464.06,60773.92,61.7,3.7,3.15
24.8497,79.9311,764.9,103464.06,60773.92,61.7,6.84,7.2
24.8497,79.9311,764.9,103464.06,60773.92,61.7,7.41,6.23
24.77927,79.96327,764.9,103464.06,60773.92,61.7,7.55,5.73
24.75,79.9589,764.9,103464.06,60773.92,61.7,9.3,8.61
24.75,79.959,764.9,103464.06,60773.92,61.7,8.16,5.31
24.97269,79.90896,764.9,103464.06,60773.92,61.7,8.4,6.15
24.74066,79.99478,764.9,103464.06,60773.92,61.7,5.8,4.45
25.05171,79.91387,764.9,103464.06,60773.92,61.7,6.6,6.3
24.79427,79.779,764.9,103464.06,60773.92,61.7,10.75,7.63
24.792,79.795,764.9,103464.06,60773.92,61.7,11.31,8.18
24.792,79.795,764.9,103464.06,60773.92,61.7,11.83,8.81
24.792,79.795,764.9,103464.06,60773.92,61.7,11.06,7.74
24.8681,79.72,764.9,103464.06,60773.92,61.7,8.09,4.0
24.92722,79.92187,764.9,103464.06,60773.92,61.7,8.9,6.7
24.77161,79.82627,764.9,103464.06,60773.92,61.7,10.7,10.1
25.01874,79.89909,764.9,103464.06,60773.92,61.7,11.7,8.9
24.81346,79.83302,764.9,103464.06,60773.92,61.7,10.55,8.42
24.862,79.835,764.9,103464.06,60773.92,61.7,10.48,7.03
24.77317,79.91,764.9,103464.06,60773.92,61.7,4.53,2.75
24.74585,79.94843,764.9,103464.06,60773.92,61.7,8.85,5.78
24.79995,79.92986,764.9,103464.06,60773.92,61.7,6.85,6.75
23.89419,79.19993,764.9,40880.96,22279.32,58.2,7.9,7.32
23.895,79.196,764.9,40880.96,22279.32,58.2,15.0,10.12
23.89444,79.19583,764.9,40880.96,22279.32,58.2,23.65,18.08
23.92707,79.32152,764.9,40880.96,22279.32,58.2,9.5,6.9
23.86733,79.19413,764.9,40880.96,22279.32,58.2,12.0,11.61
23.79911,79.32247,764.9,40880.96,22279.32,58.2,9.55,8.69
23.99464,79.44682,764.9,40880.96,22279.32,58.2,7.8,7.1
23.9996,79.30337,764.9,40880.96,22279.32,58.2,7.5,7.34
23.95024,79.11259,764.9,40880.96,22279.32,58.2,6.85,5.83
23.76708,79.26036,764.9,40880.96,22279.32,58.2,4.9,4.9
23.96205,79.39274,764.9,40880.96,22279.32,58.2,6.8,3.3
23.97635,79.17988,764.9,40880.96,22279.32,58.2,13.2,11.67
24.89999,80.24532,764.9,47626.86,16410.86,36.5,7.4,7.0
24.91115,80.26605,764.9,47626.86,16410.86,36.5,8.9,7.17
24.99,80.267,764.9,47626.86,16410.86,36.5,8.31,8.48
24.8536,80.1786,764.9,47626.86,16410.86,36.5,7.03,6.29
24.85449,80.10011,764.9,47626.86,16410.86,36.5,11.05,8.7
24.8494,80.095,764.9,47626.86,16410.86,36.5,10.0,7.32
24.923,80.2777,764.9,47626.86,16410.86,36.5,7.15,6.72
24.93459,80.31353,764.9,47626.86,16410.86,36.5,9.23,8.28
24.97258,80.43198,764.9,47626.86,16410.86,36.5,10.85,10.7
24.93004,80.35458,764.9,47626.86,16410.86,36.5,17.63,17.4
24.88675,80.19065,764.9,47626.86,16410.86,36.5,8.15,7.65
24.96057,80.38288,764.9,47626.86,16410.86,36.5,8.77,7.3
24.97562,80.27626,764.9,47626.86,16410.86,36.5,9.93,12.55
24.88141,80.29507,764.9,47626.86,16410.86,36.5,9.1,8.07
24.92,80.2253,764.9,47626.86,16410.86,36.5,10.25,11.89
24.842,80.267,764.9,47626.86,16410.86,36.5,5.4,5.23
23.94106,78.86175,764.9,109393.17,60315.74,58.31,7.65,6.9
23.62917,78.83393,764.9,109393.17,60315.74,58.31,8.1,7.0
23.833,78.767,764.9,109393.17,60315.74,58.31,3.78,1.44
23.833,78.767,764.9,109393.17,60315.74,58.31,25.59,16.53
23.833,78.767,764.9,109393.17,60315.74,58.31,20.99,22.12
23.78257,78.80847,764.9,109393.17,60315.74,58.31,9.7,6.5
23.71083,78.9142,764.9,109393.17,60315.74,58.31,6.1,3.4
23.71083,78.9142,764.9,109393.17,60315.74,58.31,5.2,3.1
23.716,78.91,764.9,109393.17,60315.74,58.31,12.44,4.08
23.7466,78.86755,764.9,109393.17,60315.74,58.31,5.1,4.6
23.82728,78.95476,764.9,109393.17,60315.74,58.31,5.7,4.55
23.716,78.814,764.9,109393.17,60315.74,58.31,8.52,3.37
23.85057,78.8799,764.9,109393.17,60315.74,58.31,5.6,4.85
23.85466,78.93138,764.9,109393.17,60315.74,58.31,14.5,9.75
23.85466,78.93138,764.9,109393.17,60315.74,58.31,39.3,21.1
23.854,78.936,764.9,109393.17,60315.74,58.31,7.4,7.3
24.76222,79.07222,764.9,53986.01,37413.35,72.95,7.6,5.75
24.83111,79.14278,764.9,53986.01,37413.35,72.95,8.05,6.95
24.756,79.05,764.9,53986.01,37413.35,72.95,6.13,5.8
24.78756,79.1268,764.9,53986.01,37413.35,72.95,5.6,5.3
24.81933,79.19079,764.9,53986.01,37413.35,72.95,11.2,7.7
24.72944,79.20325,764.9,53986.01,37413.35,72.95,5.2,4.0
24.85722,79.10639,764.9,53986.01,37413.35,72.95,13.3,8.9
24.89695,79.25844,764.9,53986.01,37413.35,72.95,7.3,6.45
24.89695,79.25844,764.9,53986.01,37413.35,72.95,11.0,10.5
24.86389,79.16717,764.9,53986.01,37413.35,72.95,8.5,7.85
24.76748,79.25195,764.9,53986.01,37413.35,72.95,8.8,7.9
24.88111,79.20553,764.9,53986.01,37413.35,72.95,11.75,11.05
24.67797,79.27945,764.9,53986.01,37413.35,72.95,7.0,6.9
24.80778,79.22318,764.9,53986.01,37413.35,72.95,10.65,10.0
24.80778,79.22318,764.9,53986.01,37413.35,72.95,9.55,7.8
24.7658,78.9922,764.9,53986.01,37413.35,72.95,10.2,7.8
24.69047,79.23897,764.9,53986.01,37413.35,72.95,9.2,7.7
24.69047,79.23897,764.9,53986.01,37413.35,72.95,11.45,8.5
24.73528,79.24278,764.9,53986.01,37413.35,72.95,8.1,7.1
24.7244,79.1686,764.9,53986.01,37413.35,72.95,6.65,4.5
25.01111,79.24944,764.9,53986.01,37413.35,72.95,10.6,5.6
25.0236,79.2375,764.9,53986.01,37413.35,72.95,6.96,5.53
25.0236,79.2375,764.9,53986.01,37413.35,72.95,6.6,7.82
25.0236,79.2375,764.9,53986.01,37413.35,72.95,7.34,8.3
25.01111,79.24944,764.9,53986.01,37413.35,72.95,8.3,8.0
25.06923,79.31055,764.9,53986.01,37413.35,72.95,9.45,8.85
25.1253,79.0944,764.9,53986.01,37413.35,72.95,11.0,10.66
25.051,79.1272,764.9,53986.01,37413.35,72.95,10.45,10.2
25.2483,78.99933,764.9,53986.01,37413.35,72.95,11.0,6.5
25.112,78.98034,764.9,53986.01,37413.35,72.95,13.05,9.7
25.10089,79.32247,764.9,53986.01,37413.35,72.95,8.7,8.3
25.1446,78.92538,764.9,53986.01,37413.35,72.95,10.35,8.2
25.06085,79.27601,764.9,53986.01,37413.35,72.95,8.2,6.1
18.644444,74.896667,764.9,160394.66,120574.37,79.45,7.0,5.03
18.716667,75.033333,764.9,160394.66,120574.37,79.45,11.58,8.0
18.633333,75.1,764.9,160394.66,120574.37,79.45,3.95,3.5
18.633333,74.883333,764.9,160394.66,120574.37,79.45,10.02,4.81
18.597221,75.004166,764.9,160394.66,120574.37,79.45,14.5,13.5
18.44861,74.816666,764.9,160394.66,120574.37,79.45,8.1,4.5
18.640278,75.029167,764.9,160394.66,120574.37,79.45,12.1,10.6
18.479166,74.734726,764.9,160394.66,120574.37,79.45,9.6,5.2
18.494444,75.094444,764.9,160394.66,120574.37,79.45,7.5,5.9
18.555414,75.066328,764.9,160394.66,120574.37,79.45,9.5,6.2
18.729166,75.02639,764.9,160394.66,120574.37,79.45,9.2,7.2
18.704166,75.091667,764.9,160394.66,120574.37,79.45,11.7,11.7
18.63611,74.854164,764.9,160394.66,120574.37,79.45,7.8,3.8
18.395834,74.862503,764.9,160394.66,120574.37,79.45,8.9,4.2
18.516667,74.983333,764.9,160394.66,120574.37,79.45,10.85,9.71
18.391691,74.880582,764.9,160394.66,120574.37,79.45,6.5,3.1
18.433333,74.933333,764.9,160394.66,120574.37,79.45,11.88,11.5
18.433332,74.922226,764.9,160394.66,120574.37,79.45,10.3,7.5
19.6,74.508333,764.9,160394.66,120574.37,79.45,6.28,6.0
19.716667,74.483333,764.9,160394.66,120574.37,79.45,13.75,13.0
19.6,74.511108,764.9,160394.66,120574.37,79.45,5.7,3.5
19.684723,74.630554,764.9,160394.66,120574.37,79.45,7.8,6.6
19.538889,74.53611,764.9,160394.66,120574.37,79.45,9.4,7.3
19.766666,74.616669,764.9,160394.66,120574.37,79.45,5.9,3.3
19.719444,74.584722,764.9,160394.66,120574.37,79.45,9.15,5.3
19.609722,74.616669,764.9,160394.66,120574.37,79.45,5.8,2.0
19.591944,74.481944,764.9,160394.66,120574.37,79.45,8.5,8.0
19.584855,74.454702,764.9,160394.66,120574.37,79.45,8.1,2.4
19.34883,74.176121,764.9,160394.66,120574.37,79.45,11.12,13.15
19.267753,74.146921,764.9,160394.66,120574.37,79.45,7.02,4.93
19.566667,74.220833,764.9,160394.66,120574.37,79.45,14.05,12.05
19.255556,74.145836,764.9,160394.66,120574.37,79.45,15.9,9.9
19.554167,74.15361,764.9,160394.66,120574.37,79.45,17.2,13.7
19.322222,74.172775,764.9,160394.66,120574.37,79.45,14.1,9.1
19.529167,74.109726,764.9,160394.66,120574.37,79.45,7.4,3.1
